0,0.36,0.3
1,-0.36,29.7
0,0.37,0.5
1,-0.37,29.5
0,0.37,20.1
1,-0.37,9.9
0,0.37,9.7
1,-0.37,20.3
0,0.38,4.8
1,-0.38,25.2
0,0.38,12.7
1,-0.38,17.3
0,0.38,7.7
1,-0.38,22.3
0,0.38,17.8
1,-0.38,12.2
0,0.38,11.1
1,-0.38,18.9
0,0.38,8
1,-0.38,22
0,0.39,11.5
1,-0.39,18.5
0,0.39,19.2
1,-0.39,10.8
0,0.4,0
1,-0.4,30
0,0.4,16.6
1,-0.4,13.4
0,0.4,6.9
1,-0.4,23.1
0,0.4,0
0,0.4,2.5
0,0.4,5
0,0.4,7.5
0,0.4,10
0,0.4,12.5
0,0.4,15
0,0.4,17.5
0,0.4,20
0,0.4,22.5
0,0.4,25
0,0.4,27.5
0,0.4,30
1,-0.4,30
1,-0.4,27.5
1,-0.4,25
1,-0.4,22.5
1,-0.4,20
1,-0.4,17.5
1,-0.4,15
1,-0.4,12.5
1,-0.4,10
1,-0.4,7.5
1,-0.4,5
1,-0.4,2.5
1,-0.4,0
0,0.41,5.1
1,-0.41,24.9
0,0.41,15.2
1,-0.41,14.8
0,0.41,2.5
1,-0.41,27.5
0,0.42,3
1,-0.42,27
0,0.42,12.5
1,-0.42,17.5
0,0.42,5.3
1,-0.42,24.7
0,0.42,6.8
1,-0.42,23.2
0,0.43,13.4
1,-0.43,16.6
0,0.43,1
1,-0.43,29
0,0.43,3.3
1,-0.43,26.7
0,0.43,11.2
1,-0.43,18.8
0,0.43,8
1,-0.43,22
0,0.43,4.1
1,-0.43,25.9
0,0.44,8.9
1,-0.44,21.1
0,0.44,20.9
1,-0.44,9.1
0,0.44,5.9
1,-0.44,24.1
0,0.44,5.7
1,-0.44,24.3
0,0.44,10.5
1,-0.44,19.5
0,0.45,11.9
1,-0.45,18.1
0,0.46,15.1
1,-0.46,14.9
0,0.46,3.2
1,-0.46,26.8
0,0.46,0.5
1,-0.46,29.5
0,0.46,9.5
1,-0.46,20.5
0,0.46,1.1
1,-0.46,28.9
0,0.47,3.2
1,-0.47,26.8
0,0.48,16
1,-0.48,14
0,0.48,0.9
1,-0.48,29.1
0,0.49,8.9
1,-0.49,21.1
0,0.49,24.5
1,-0.49,5.5
0,0.49,8.9
1,-0.49,21.1
0,0.5,8.7
1,-0.5,21.3
0,0.5,11.5
1,-0.5,18.5
0,0.5,3.5
1,-0.5,26.5
0,0.5,16.4
1,-0.5,13.6
0,0.51,5.6
1,-0.51,24.4
0,0.51,19.2
1,-0.51,10.8
0,0.52,6
1,-0.52,24
0,0.52,5.8
1,-0.52,24.2
0,0.52,23.3
1,-0.52,6.7
0,0.53,11.9
1,-0.53,18.1
0,0.53,11.1
1,-0.53,18.9
0,0.53,1.9
1,-0.53,28.1
0,0.54,10.4
1,-0.54,19.6
0,0.54,18.4
1,-0.54,11.6
0,0.54,9.9
1,-0.54,20.1
0,0.55,15.6
1,-0.55,14.4
0,0.55,0
1,-0.55,30
0,0.55,12.1
1,-0.55,17.9
0,0.56,4.5
1,-0.56,25.5
0,0.56,5
1,-0.56,25
0,0.56,3.9
1,-0.56,26.1
0,0.57,2.8
1,-0.57,27.2
0,0.57,6.9
1,-0.57,23.1
0,0.58,11.2
1,-0.58,18.8
0,0.58,28
1,-0.58,2
0,0.58,1.7
1,-0.58,28.3
0,0.59,11.8
1,-0.59,18.2
0,0.59,5.3
1,-0.59,24.7
0,0.59,9.6
1,-0.59,20.4
0,0.59,9.2
1,-0.59,20.8
0,0.59,9.6
1,-0.59,20.4
0,0.59,5.8
1,-0.59,24.2
0,0.6,0.2
1,-0.6,29.8
0,0.6,21
1,-0.6,9.1
0,0.61,1.7
1,-0.61,28.3
0,0.61,1.1
1,-0.61,28.9
0,0.61,17
1,-0.61,13
0,0.62,7.4
1,-0.62,22.6
0,0.62,15.7
1,-0.62,14.3
0,0.62,11
1,-0.62,19
0,0.63,2.5
1,-0.63,27.5
0,0.63,5.3
1,-0.63,24.7
0,0.64,13.1
1,-0.64,16.9
0,0.64,16.7
1,-0.64,13.3
0,0.64,8.8
1,-0.64,21.2
0,0.65,7.1
1,-0.65,22.9
0,0.65,0
0,0.65,2.5
0,0.65,5
0,0.65,7.5
0,0.65,10
0,0.65,12.5
0,0.65,15
0,0.65,17.5
0,0.65,20
0,0.65,22.5
0,0.65,25
0,0.65,27.5
0,0.65,30
1,-0.65,30
1,-0.65,27.5
1,-0.65,25
1,-0.65,22.5
1,-0.65,20
1,-0.65,17.5
1,-0.65,15
1,-0.65,12.5
1,-0.65,10
1,-0.65,7.5
1,-0.65,5
1,-0.65,2.5
1,-0.65,0
0,0.66,26.8
1,-0.66,3.2
0,0.67,5.1
1,-0.67,24.9
0,0.68,3.7
1,-0.68,26.3
0,0.68,4.8
1,-0.68,25.2
0,0.68,15.6
1,-0.68,14.4
0,0.69,8
1,-0.69,22
0,0.7,16.3
1,-0.7,13.7
0,0.7,26.3
1,-0.7,3.7
0,0.71,2.3
1,-0.71,27.7
0,0.71,14.6
1,-0.71,15.4
0,0.71,6.5
1,-0.71,23.5
0,0.72,19
1,-0.72,11
0,0.72,0.3
1,-0.72,29.7
0,0.72,16.2
1,-0.72,13.8
0,0.72,20.8
1,-0.72,9.2
0,0.73,28.5
1,-0.73,1.5
0,0.74,7.1
1,-0.74,22.9
0,0.75,4.7
1,-0.75,25.4
0,0.75,7.7
1,-0.75,22.3
0,0.75,16.9
1,-0.75,13.1
0,0.76,13.1
1,-0.76,16.9
0,0.76,0.9
1,-0.76,29.1
0,0.76,0
1,-0.76,30
0,0.76,8
1,-0.76,22
0,0.77,16
1,-0.77,14
0,0.77,26.6
1,-0.77,3.4
0,0.77,17.7
1,-0.77,12.3
0,0.77,10.8
1,-0.77,19.2
0,0.78,3.6
1,-0.78,26.4
0,0.78,5
1,-0.78,25
0,0.78,12.4
1,-0.78,17.6
0,0.79,2
1,-0.79,28
0,0.79,10.4
1,-0.79,19.6
0,0.79,0.7
1,-0.79,29.3
0,0.79,2.3
1,-0.79,27.7
0,0.79,3.3
1,-0.79,26.7
0,0.8,3.1
1,-0.8,26.9
0,0.8,24.2
1,-0.8,5.8
0,0.8,4
1,-0.8,26
0,0.81,3.4
1,-0.81,26.6
0,0.82,14.5
1,-0.82,15.5
0,0.82,4.3
1,-0.82,25.7
0,0.82,9
1,-0.82,21
0,0.82,0.9
1,-0.82,29.1
0,0.84,8.3
1,-0.84,21.8
0,0.84,2.3
1,-0.84,27.7
0,0.85,16.3
1,-0.85,13.7
0,0.87,9.1
1,-0.87,21
0,0.88,3.2
1,-0.88,26.8
0,0.88,13.2
1,-0.88,16.8
0,0.88,0.7
1,-0.88,29.3
0,0.88,10
1,-0.88,20
0,0.89,11
1,-0.89,19
0,0.89,14.1
1,-0.89,15.9
0,0.89,1.3
1,-0.89,28.7
0,0.9,13.2
1,-0.9,16.8
0,0.9,0
0,0.9,2.5
0,0.9,5
0,0.9,7.5
0,0.9,10
0,0.9,12.5
0,0.9,15
0,0.9,17.5
0,0.9,20
0,0.9,22.5
0,0.9,25
0,0.9,27.5
0,0.9,30
1,-0.9,30
1,-0.9,27.5
1,-0.9,25
1,-0.9,22.5
1,-0.9,20
1,-0.9,17.5
1,-0.9,15
1,-0.9,12.5
1,-0.9,10
1,-0.9,7.5
1,-0.9,5
1,-0.9,2.5
1,-0.9,0
0,0.9,16.3
1,-0.9,13.7
0,0.9,10
1,-0.9,20
0,0.91,1.1
1,-0.91,28.9
0,0.91,9.4
1,-0.91,20.6
0,0.91,2.5
1,-0.91,27.5
0,0.92,7.3
1,-0.92,22.7
0,0.93,21.7
1,-0.93,8.3
0,0.93,16.8
1,-0.93,13.2
0,0.93,2
1,-0.93,28
0,0.93,0.6
1,-0.93,29.4
0,0.93,4.9
1,-0.93,25.1
0,0.94,11.9
1,-0.94,18.1
0,0.94,6.3
1,-0.94,23.7
0,0.94,1.3
1,-0.94,28.7
0,0.94,23.4
1,-0.94,6.6
0,0.94,24.2
1,-0.94,5.8
0,0.94,17.6
1,-0.94,12.4
0,0.95,6.7
1,-0.95,23.3
0,0.96,12.4
1,-0.96,17.6
0,0.96,1
1,-0.96,29
0,0.98,3.4
1,-0.98,26.6
0,0.98,10.3
1,-0.98,19.7
0,0.98,3.5
1,-0.98,26.5
0,0.98,1.1
1,-0.98,28.9
0,0.99,22.4
1,-0.99,7.6
0,0.99,2.9
1,-0.99,27.1
0,1.01,6.2
1,-1.01,23.8
0,1.01,12.6
1,-1.01,17.4
0,1.01,18.5
1,-1.01,11.5
0,1.02,1
1,-1.02,29
0,1.03,0.3
1,-1.03,29.7
0,1.03,8.2
1,-1.03,21.8
0,1.04,9.3
1,-1.04,20.7
0,1.05,9.1
1,-1.05,20.9
0,1.06,1.7
1,-1.06,28.3
0,1.06,14.3
1,-1.06,15.7
0,1.06,8
1,-1.06,22
0,1.08,28.8
1,-1.08,1.2
0,1.08,2.5
1,-1.08,27.5
0,1.09,19.9
1,-1.09,10.1
0,1.09,15.8
1,-1.09,14.2
0,1.09,4.1
1,-1.09,25.9
0,1.1,19.4
1,-1.1,10.6
0,1.1,4.9
1,-1.1,25.1
0,1.1,2.6
1,-1.1,27.4
0,1.1,3.5
1,-1.1,26.5
0,1.1,3.2
1,-1.1,26.8
0,1.1,17.9
1,-1.1,12.1
0,1.11,13.2
1,-1.11,16.8
0,1.14,4.9
1,-1.14,25.2
0,1.15,3.6
1,-1.15,26.4
0,1.15,1.5
1,-1.15,28.5
0,1.15,13.6
1,-1.15,16.4
0,1.15,0
0,1.15,2.5
0,1.15,5
0,1.15,7.5
0,1.15,10
0,1.15,12.5
0,1.15,15
0,1.15,17.5
0,1.15,20
0,1.15,22.5
0,1.15,25
0,1.15,27.5
0,1.15,30
1,-1.15,30
1,-1.15,27.5
1,-1.15,25
1,-1.15,22.5
1,-1.15,20
1,-1.15,17.5
1,-1.15,15
1,-1.15,12.5
1,-1.15,10
1,-1.15,7.5
1,-1.15,5
1,-1.15,2.5
1,-1.15,0
0,1.16,1
1,-1.16,29
0,1.17,19
1,-1.17,11
0,1.17,19.3
1,-1.17,10.7
0,1.17,19
1,-1.17,11
0,1.17,25
1,-1.17,5
0,1.18,17.9
1,-1.18,12.1
0,1.19,11.7
1,-1.19,18.3
0,1.19,14.5
1,-1.19,15.5
0,1.2,8.9
1,-1.2,21.1
0,1.2,16.4
1,-1.2,13.6
0,1.21,11.9
1,-1.21,18.1
0,1.21,1.4
1,-1.21,28.6
0,1.21,16.4
1,-1.21,13.6
0,1.21,7.5
1,-1.21,22.5
0,1.22,12.1
1,-1.22,17.9
0,1.23,5.5
1,-1.23,24.5
0,1.23,11.3
1,-1.23,18.7
0,1.23,15.3
1,-1.23,14.7
0,1.23,7.2
1,-1.23,22.8
0,1.24,1
1,-1.24,29
0,1.24,15.8
1,-1.24,14.2
0,1.24,6.6
1,-1.24,23.4
0,1.25,9.9
1,-1.25,20.1
0,1.25,1
1,-1.25,29
0,1.27,6.7
1,-1.27,23.3
0,1.27,26
1,-1.27,4
0,1.27,12.1
1,-1.27,17.9
0,1.27,3.1
1,-1.27,26.9
0,1.27,6.7
1,-1.27,23.3
0,1.27,19.9
1,-1.27,10.1
0,1.28,8.9
1,-1.28,21.1
0,1.28,4.7
1,-1.28,25.3
0,1.29,16.9
1,-1.29,13.1
0,1.29,5.7
1,-1.29,24.3
0,1.3,2
1,-1.3,28
0,1.3,10.1
1,-1.3,19.9
0,1.3,1.2
1,-1.3,28.8
0,1.31,6
1,-1.31,24
0,1.31,0.7
1,-1.31,29.3
0,1.31,1.4
1,-1.31,28.6
0,1.32,2
1,-1.32,28
0,1.32,4.8
1,-1.32,25.2
0,1.32,3.2
1,-1.32,26.8
0,1.33,3.7
1,-1.33,26.3
0,1.34,12.4
1,-1.34,17.6
0,1.37,7
1,-1.37,23
0,1.4,0
0,1.4,2.5
0,1.4,5
0,1.4,7.5
0,1.4,10
0,1.4,12.5
0,1.4,15
0,1.4,17.5
0,1.4,20
0,1.4,22.5
0,1.4,25
0,1.4,27.5
0,1.4,30
1,-1.4,30
1,-1.4,27.5
1,-1.4,25
1,-1.4,22.5
1,-1.4,20
1,-1.4,17.5
1,-1.4,15
1,-1.4,12.5
1,-1.4,10
1,-1.4,7.5
1,-1.4,5
1,-1.4,2.5
1,-1.4,0
0,1.41,15.9
1,-1.41,14.1
0,1.41,14.5
1,-1.41,15.5
0,1.42,4.9
1,-1.42,25.1
0,1.42,2.1
1,-1.42,27.9
0,1.42,12
1,-1.42,18
0,1.45,9.8
1,-1.45,20.2
0,1.45,4.1
1,-1.45,25.9
0,1.45,13.3
1,-1.45,16.7
0,1.45,19.4
1,-1.45,10.6
0,1.45,7.6
1,-1.45,22.4
0,1.45,3.8
1,-1.45,26.2
0,1.46,12.6
1,-1.46,17.4
0,1.48,5.3
1,-1.48,24.7
0,1.49,4.2
1,-1.49,25.8
0,1.51,13.6
1,-1.51,16.4
0,1.51,3.4
1,-1.51,26.6
0,1.51,2.5
1,-1.51,27.5
0,1.51,9.5
1,-1.51,20.5
0,1.53,0.1
1,-1.53,29.9
0,1.54,9.8
1,-1.54,20.2
0,1.54,6.4
1,-1.54,23.6
0,1.54,26.8
1,-1.54,3.2
0,1.55,0.7
1,-1.55,29.3
0,1.55,2.6
1,-1.55,27.4
0,1.56,12.2
1,-1.56,17.8
0,1.59,0.8
1,-1.59,29.2
0,1.6,13.2
1,-1.6,16.8
0,1.63,13.6
1,-1.63,16.4
0,1.64,17.7
1,-1.64,12.3
0,1.64,22.1
1,-1.64,7.9
0,1.65,0
0,1.65,2.5
0,1.65,5
0,1.65,7.5
0,1.65,10
0,1.65,12.5
0,1.65,15
0,1.65,17.5
0,1.65,20
0,1.65,22.5
0,1.65,25
0,1.65,27.5
0,1.65,30
1,-1.65,30
1,-1.65,27.5
1,-1.65,25
1,-1.65,22.5
1,-1.65,20
1,-1.65,17.5
1,-1.65,15
1,-1.65,12.5
1,-1.65,10
1,-1.65,7.5
1,-1.65,5
1,-1.65,2.5
1,-1.65,0
0,1.66,15.6
1,-1.66,14.4
0,1.66,3.5
1,-1.66,26.5
0,1.67,29.2
1,-1.67,0.8
0,1.69,9.5
1,-1.69,20.5
0,1.7,21.1
1,-1.7,8.9
0,1.72,20.7
1,-1.72,9.3
0,1.73,17
1,-1.73,13
0,1.75,5
1,-1.75,25
0,1.75,11.4
1,-1.75,18.6
0,1.75,21.7
1,-1.75,8.3
0,1.76,1.9
1,-1.76,28.1
0,1.78,21.3
0,1.78,23.8
0,1.78,26.3
0,1.78,28.8
1,-1.78,8.8
1,-1.78,6.3
1,-1.78,3.8
1,-1.78,1.3
0,1.79,0.7
1,-1.79,29.3
0,1.8,18.1
1,-1.8,11.9
0,1.83,3.6
1,-1.83,26.4
0,1.84,20
1,-1.84,10
0,1.85,2.3
1,-1.85,27.7
0,1.86,18.2
1,-1.86,11.8
0,1.88,15
1,-1.88,15
0,1.9,0
0,1.9,2.5
0,1.9,5
0,1.9,7.5
0,1.9,10
0,1.9,12.5
0,1.9,15
0,1.9,17.5
0,1.9,20
0,1.9,22.5
0,1.9,25
0,1.9,27.5
0,1.9,30
1,-1.9,30
1,-1.9,27.5
1,-1.9,25
1,-1.9,22.5
1,-1.9,20
1,-1.9,17.5
1,-1.9,15
1,-1.9,12.5
1,-1.9,10
1,-1.9,7.5
1,-1.9,5
1,-1.9,2.5
1,-1.9,0
0,1.92,20.3
1,-1.92,9.8
0,1.94,18.7
1,-1.94,11.3
0,1.95,5.6
1,-1.95,24.4
0,1.96,18.7
1,-1.96,11.3
0,1.97,0.9
1,-1.97,29.1
0,1.97,3.3
1,-1.97,26.8
0,1.99,5
1,-1.99,25
0,1.99,11.5
1,-1.99,18.5
0,1.99,23.6
1,-1.99,6.4
0,2,2.5
1,-2,27.5
0,2.02,1.1
1,-2.02,28.9
0,2.03,21.3
0,2.03,23.8
0,2.03,26.3
0,2.03,28.8
1,-2.03,8.8
1,-2.03,6.3
1,-2.03,3.8
1,-2.03,1.3
0,2.03,9
1,-2.03,21
0,2.11,4.9
1,-2.11,25.1
0,2.13,9.4
1,-2.13,20.6
0,2.13,10.2
1,-2.13,19.8
0,2.15,9.4
1,-2.15,20.6
0,2.15,0
0,2.15,2.5
0,2.15,5
0,2.15,7.5
0,2.15,10
0,2.15,12.5
0,2.15,15
0,2.15,17.5
0,2.15,20
0,2.15,22.5
0,2.15,25
0,2.15,27.5
0,2.15,30
1,-2.15,30
1,-2.15,27.5
1,-2.15,25
1,-2.15,22.5
1,-2.15,20
1,-2.15,17.5
1,-2.15,15
1,-2.15,12.5
1,-2.15,10
1,-2.15,7.5
1,-2.15,5
1,-2.15,2.5
1,-2.15,0
